cluster,Planck_mass,CNN_mass,err+,err-,redshift,Y_500,err_Y
PSZ2G119.30-64.68.fits,14.804249456438416,14.785173,0.06585884,0.05654812,0.5567688345909119,3.7276483808886045,0.8306486617432364
PSZ2G119.38+46.85.fits,14.61356376570176,14.703636,0.06485176,0.05594349,0.3274999856948853,2.749580491879296,0.5879664593428499
PSZ2G119.92+59.12.fits,14.536237917437116,14.532286,0.077111244,0.087171555,0.1960999965667725,1.416372356154378,0.5174880064974008
PSZ2G120.08-44.41.fits,14.667164234518204,14.725826,0.06449318,0.054691315,0.2667999863624573,2.9727894530924472,0.6296023680947753
PSZ2G121.03+57.02.fits,14.755253715224464,14.806913,0.06827164,0.05574608,0.3440000116825104,3.995821810315021,0.9078137241180312
PSZ2G121.13+49.64.fits,14.501335421611596,14.696365,0.065633774,0.056772232,0.221000000834465,2.6482533599520366,0.6043870929109496
PSZ2G121.77+51.75.fits,14.600166062559705,14.707441,0.06543541,0.05535984,0.2332150936126709,2.7601452058574374,0.5814593861308175
PSZ2G122.30+54.52.fits,14.655912763580483,14.697981,0.06563854,0.056767464,0.3182254731655121,2.6366710835467346,0.5756252348289984
PSZ2G122.47-38.41.fits,14.401391004779189,14.322231,0.08126736,0.07818222,0.0815000012516975,0.6560519703588383,0.20362873690974648
PSZ2G122.89-36.82.fits,14.745600233626618,14.792414,0.06665611,0.0557498929999999,0.3457870185375214,3.810209949982343,0.8211229111421507
PSZ2G123.00-35.52.fits,14.811029557406506,14.823849,0.067489624,0.05491638,0.3797048032283783,4.29165734800406,0.9037712074941755
PSZ2G123.55-10.36.fits,14.61704064232802,14.827658,0.06807804,0.05432892,0.1070000007748604,4.32351190851968,0.9291271805485524
PSZ2G123.66+67.25.fits,14.641743488763044,14.720844,0.06434345,0.054841995,0.2837974727153778,2.894056028442212,0.6195226204887158
PSZ2G123.72+34.68.fits,14.58239351307162,14.7129,0.06445217,0.054733276,0.2053000032901764,2.7923670658067348,0.5968855405382293
PSZ2G124.20-36.48.fits,14.88389878217488,14.866260999999998,0.06480408,0.05276966,0.1970999985933304,4.9913685735862,1.0107477077202036
PSZ2G125.30-27.99.fits,14.70111719906174,14.823599,0.06723976,0.055166245,0.2232759445905685,4.2423674279432895,0.9109928989940749
PSZ2G125.37-08.67.fits,14.766993840144494,14.878101,0.06537151,0.053813934,0.1066000014543533,5.19067726345558,1.0977154836181073
PSZ2G125.68-64.12.fits,14.53526140377659,14.672308,0.07217789,0.061502457,0.0441999994218349,2.4461739080219047,0.5795701651372555
PSZ2G125.71+53.86.fits,14.816326573831311,14.823843,0.0674839,0.054922104,0.3018999993801117,4.247185335586823,0.9269534318665221
PSZ2G126.07-49.55.fits,14.653056893970296,14.848036,0.06590748,0.05327797,0.493848979473114,4.736864347711288,1.0005942840333837
PSZ2G126.20-33.17.fits,14.73647145017418,14.74968,0.064188,0.0566082,0.3579677939414978,3.207425949907657,0.7498041146950125
PSZ2G126.61-37.63.fits,14.583925721252882,14.583355,0.07664108,0.08280945,0.1661472171545029,1.744922572915256,0.5631694379624809
PSZ2G126.72-72.82.fits,14.176767219370165,14.259211,0.082671165,0.07516861,0.0535000003874301,0.5045850262525209,0.1392556683381427
PSZ2G127.01+26.21.fits,14.865838242158429,14.885937,0.06515312,0.054031372,0.6299999952316284,5.360537008582622,1.1376133768958796
PSZ2G127.44-34.74.fits,14.690063785752482,14.73896,0.063132286,0.05605316,0.2486642599105835,3.0242963720689513,0.6640049419729815
PSZ2G127.50-30.52.fits,14.72337266928543,14.75308,0.064367294,0.05642891,0.3528032004833221,3.259090312752102,0.7127946948924568
PSZ2G127.71-69.55.fits,14.608551581128836,14.687183,0.067726135,0.057901382,0.119260735809803,2.5401991557546353,0.5727691911801003
PSZ2G127.86+45.05.fits,14.459480688115644,14.54998,0.0738678,0.08558273,0.191200003027916,1.5334117449054694,0.5571747518170529
PSZ2G128.18-51.08.fits,14.818898779875507,14.892841,0.0640049,0.053569794,0.5457034707069397,5.466834015916781,1.1481639202221074
PSZ2G128.26+43.03.fits,14.268265737151877,14.275084,0.084049225,0.07701206,0.0829999968409538,0.5512899282048944,0.16095506265247522
PSZ2G129.78+16.85.fits,14.791944370125526,14.870279,0.0656023,0.053583145,0.4115900099277496,5.113420979021614,1.0517523569424851
PSZ2G130.13-17.02.fits,14.69019634205783,14.750519,0.06502724,0.055768967,0.213699996471405,3.2056305297698904,0.664703752951112
PSZ2G130.21-62.60.fits,14.756531648023234,14.732515,0.063129425,0.0560560229999999,0.2770000100135803,3.0160587076083507,0.6526294653745516
PSZ2G130.25-26.50.fits,14.652225886340377,14.753275,0.064561844,0.05623436,0.2160000056028366,3.292370451627481,0.720269139028306
PSZ2G131.06+29.98.fits,14.62833123400815,14.749479,0.06398773,0.0551977159999999,0.2000000029802322,3.25935888863322,0.6864535766348143
PSZ2G132.29+44.51.fits,14.440060994034424,14.556261,0.07370567,0.0841341,0.1525000035762787,1.5587585267462303,0.5230034730109089
PSZ2G132.47-17.27.fits,14.955002959773596,14.910572,0.0640192,0.05355549,0.3409999907016754,5.916154086676292,1.2360314429744252
PSZ2G132.54-42.16.fits,14.600619665912488,14.568975,0.07514572,0.08430481,0.1939821541309357,1.586623128725186,0.5136939187982512
PSZ2G133.59+50.68.fits,14.71253962937146,14.777610999999998,0.06634903,0.0560569759999999,0.5293083190917969,3.5640649166839786,0.7655296088963188
PSZ2G133.60+69.04.fits,14.769201978930608,14.789993,0.0674572,0.056559563,0.2540000081062317,3.7753403143267326,0.8318182135241663
PSZ2G134.52+31.98.fits,14.392932446262996,14.545521,0.07423973,0.0852108,0.1288000047206879,1.4921113365965075,0.5184795642659762
PSZ2G134.59+53.38.fits,14.648839333672973,14.69528,0.06615925,0.056246758,0.3452000021934509,2.644944631391818,0.5512726832807145
PSZ2G134.64-11.80.fits,14.715279829836035,14.794472,0.067103386,0.05530262,0.2070000022649765,3.8404374386397544,0.8496542489157344
PSZ2G134.70+48.91.fits,14.532047804135866,14.714582,0.0645237,0.05466175,0.1159999966621399,2.8076614128588147,0.6092791520401969
PSZ2G135.03+36.04.fits,14.749720645892545,14.797182,0.06659317,0.05581379,0.3449999988079071,3.901581196544054,0.8626423649202245
PSZ2G135.06+54.39.fits,14.732806941035268,14.708488,0.06487274,0.055923462,0.3169000148773193,2.76226760119705,0.6085921742678141
PSZ2G135.17+65.43.fits,14.778549642481812,14.777224,0.06596184,0.0564441679999999,0.5436122417449951,3.6066768534946108,0.7822982510248803
PSZ2G135.19+57.88.fits,14.345269362623975,14.55109,0.074977875,0.084472656,0.1031000018119812,1.5262125722464228,0.5504849783158244
PSZ2G135.70+32.52.fits,14.623357189431818,14.729235,0.0630703,0.05611515,0.2599999904632568,2.9725315731628994,0.6455101608184722
PSZ2G135.76-62.03.fits,14.182798643459387,14.338493,0.08142376,0.07802677,0.0450000017881393,0.6948181064448182,0.2238435315512101
PSZ2G136.64-25.03.fits,14.049560093024835,14.271414000000002,0.083600044,0.07746029,0.0163000002503395,0.5442345784278664,0.16563592135460664
PSZ2G136.91-53.21.fits,14.262820362521651,14.393593,0.0914258959999999,0.07768822,0.049100000411272,0.8545772054188803,0.2621930481057988
PSZ2G136.92+59.46.fits,14.257379553947024,14.320002,0.08225918,0.07880211,0.0649999976158142,0.6394940717784954,0.20207734031636898
PSZ2G137.74-27.08.fits,14.452358099867425,14.371216,0.08354473,0.077516556,0.0872000008821487,0.7984198561071574,0.2400150813613052
PSZ2G138.11+42.06.fits,14.822252831114568,14.855598,0.0654163359999999,0.0537681579999999,0.4959999918937683,4.825839994069165,1.0045795499551116
PSZ2G138.32-39.82.fits,14.777015131866705,14.828779,0.067588806,0.054818153,0.2802999913692474,4.358373437605155,0.9543018125927113
PSZ2G138.61-10.84.fits,14.976844445998172,15.061544,0.047488213,0.07491875,0.7020000219345093,10.56458241911265,3.3231518376042275
PSZ2G138.97+40.56.fits,14.538091771027933,14.553686,0.074352264,0.08509827,0.1926999986171722,1.522129172516407,0.542209775128054
PSZ2G139.18+56.37.fits,14.836809995275226,14.930517000000002,0.064637184,0.05615902,0.3219999969005585,6.496907218892726,1.442063142161015
PSZ2G139.62+24.18.fits,14.881500683338103,14.90962,0.06467819,0.054507256,0.2669999897480011,5.872103598914681,1.2756451634318913
PSZ2G140.63+29.45.fits,14.701073552002631,14.789831,0.067295074,0.056721687,0.2149000018835068,3.7523780255426717,0.8389508237797053
PSZ2G140.90-52.52.fits,14.87108734736264,14.875105,0.06559563,0.053588867,0.5387704968452454,5.11292110802683,1.0484432009880973
PSZ2G141.05-32.61.fits,14.840349837750736,14.8675,0.066043854,0.05314064,0.5544724464416504,4.991791865478866,1.0320478531827997
PSZ2G141.77+14.19.fits,14.884446527003249,14.857864,0.066072464,0.053112984,0.8299999833106995,4.845857422639489,0.9958341266941046
PSZ2G142.18-53.27.fits,14.77739575880786,14.744577,0.06391716,0.055268288,0.365200012922287,3.102674581253643,0.6683113815602033
PSZ2G142.20+37.25.fits,14.648112300634928,14.707258,0.065252304,0.0555429459999999,0.2840000092983246,2.764161137916009,0.5988521578237167
PSZ2G143.00-77.70.fits,14.26587014199228,14.297647,0.08245373,0.07860756,0.0533000007271766,0.5925122027958235,0.1850729679910945
PSZ2G143.26+65.24.fits,14.883611709591593,14.901018,0.064128876,0.0534458159999999,0.3633531033992767,5.723889013489741,1.1433023230676667
PSZ2G143.44+53.66.fits,14.72498900973356,14.742771,0.06372166,0.05546379,0.3663511276245117,3.156396775765015,0.6646983443457334
PSZ2G143.62+42.61.fits,14.69430419405846,14.781456,0.06697273,0.055433273,0.2060000002384186,3.616942979851583,0.7743328745990711
PSZ2G144.33+62.85.fits,14.42449712250312,14.552826,0.07349205,0.084347725,0.1319999992847443,1.552120210023343,0.5005593445758475
PSZ2G144.81-49.86.fits,14.642012169266948,14.8701725,0.06549549,0.053689957,0.1899999976158142,5.084023572742042,1.0129960641643356
PSZ2G144.83+25.11.fits,14.914935464897484,14.908653,0.06371117,0.053863525,0.5839999914169312,5.835361758797655,1.1772000027075322
PSZ2G144.99-24.64.fits,14.62790851321668,14.555971,0.07502651,0.08442402,0.1899999976158142,1.547764405463639,0.5172951163562609
PSZ2G145.19+32.14.fits,14.68753545700264,14.814236,0.06754017,0.054865837,0.2230000048875809,4.142165628049632,0.8892203943111189
PSZ2G145.65+59.30.fits,14.675017502800806,14.701925,0.064751625,0.05604458,0.347476989030838,2.675888921337757,0.5635293246194638
PSZ2G145.92-12.53.fits,14.281515221795956,14.463804,0.11493015,0.10572338,0.0299999993294477,1.1025126276995945,0.5178331850005659
PSZ2G146.00-49.45.fits,14.588507135187776,14.755358,0.06503391,0.05576229,0.0970000028610229,3.2816364715177824,0.7376612000979653
PSZ2G146.35-15.59.fits,14.29163204400468,14.624605,0.08245754,0.078603745,0.0172000005841255,2.0238893248414507,0.635150135267227
PSZ2G146.82+40.97.fits,14.652159093413626,14.830112,0.06731129,0.055095673,0.2590000033378601,4.364362325767579,0.9418745373219617
PSZ2G147.11+21.84.fits,14.528929673089657,14.62952,0.08254051,0.07691002,0.1127000004053116,2.038007205870592,0.6197241819318319
PSZ2G147.14-20.56.fits,14.322339862233015,14.335222,0.08137417,0.07807636,0.0487999990582466,0.6798170388632869,0.2188618993509746
PSZ2G147.88+53.24.fits,14.810808938144037,14.980427,0.0630063999999999,0.06745243,0.6000000238418579,7.652389648516827,2.0678018617529395
PSZ2G148.36+75.23.fits,14.676967445867506,14.723954999999998,0.0642328259999999,0.05495262,0.3037999868392944,2.9438859937766324,0.6071891332123869
PSZ2G149.22+54.18.fits,14.768272978054943,14.836027,0.06678295,0.0540123,0.1368999928236008,4.504136842120186,0.9084629856827395
PSZ2G149.39-36.84.fits,14.733748422431397,14.918819,0.06421375,0.054971695,0.1700000017881393,6.083887721662962,1.3265187448410667
PSZ2G149.63-84.19.fits,14.4796657285746,14.4628315,0.11556816,0.10669613,0.0568999983370304,1.0906059311516905,0.5627875110436771
PSZ2G149.75+34.68.fits,14.947387610394095,14.940207,0.06466198,0.057744026,0.1817999929189682,6.537200487617133,1.5358149456612624
PSZ2G150.24+48.72.fits,14.551372209779936,14.75218,0.06507778,0.055718422,0.2055000066757202,3.2716245315042087,0.7197516575726444
PSZ2G150.56+46.67.fits,14.717117304296858,14.708061,0.0644454959999999,0.056350708,0.3982970118522644,2.7808011121098217,0.598604621967895
PSZ2G150.56+58.32.fits,14.878101551454789,14.925877,0.06482792,0.05596733,0.4699999988079071,6.254097851662598,1.369592762009113
PSZ2G150.90-39.05.fits,14.69908910487534,14.9212055,0.06498909,0.054196358,0.2249000072479248,6.138136076225637,1.2287161578763026
PSZ2G151.19+48.27.fits,14.705906018086855,14.785448,0.0661335,0.05627346,0.2894865870475769,3.6640917381674907,0.7882014669613236
PSZ2G151.62+54.78.fits,14.729593214396631,14.828547,0.06735611,0.05505085,0.4864227473735809,4.363459820219271,0.9132552604012529
PSZ2G151.86-75.04.fits,14.223119195277256,14.2773,0.08304405,0.078017235,0.0518999993801116,0.5459519119205583,0.17266091644400047
PSZ2G151.90+11.63.fits,14.586919364679842,14.664270000000002,0.07541466,0.063097954,0.1203000023961067,2.336703436471968,0.5902795600439401
PSZ2G152.33+81.28.fits,14.729009727472553,14.725119,0.06378555,0.05539894,0.3330999910831451,2.9438918633418067,0.6380310166525394
PSZ2G152.70+25.46.fits,14.469222107373222,14.378162,0.08565903,0.07701206,0.0979999974370002,0.8055231554809275,0.24787827576098326
PSZ2G153.00-58.26.fits,14.702829281583558,14.8406315,0.06655598,0.054240227,0.2269999980926514,4.60561599223709,0.9610630298984383
PSZ2G153.29+36.56.fits,14.80040979031256,15.066429,0.04592991,0.07486534,0.6499999761581421,10.559338379561503,3.178144873816682
PSZ2G153.57+36.26.fits,14.528106632865688,14.729612,0.06344795,0.055737495,0.1319999992847443,2.9818853591267285,0.6520600183543975
PSZ2G154.13+40.19.fits,14.73783702201182,14.752301999999998,0.063589096,0.05559635,0.2898248434066772,3.2642694786098225,0.6945265934724205
PSZ2G155.10-49.97.fits,14.817587633601065,14.887498999999998,0.065104485,0.05408001,0.4589999914169312,5.42882739261778,1.188874895437801
PSZ2G155.27-68.42.fits,14.951083915622744,15.006502,0.058480263,0.073589325,0.5659999847412109,8.44353176908249,2.3653503234511595
PSZ2G155.46-60.15.fits,14.629605193664537,14.725874,0.06454086,0.056254387,0.2437999993562698,2.9093173747728596,0.6328951732652196
PSZ2G155.80+70.40.fits,14.645400583628357,14.707499,0.06549263,0.05530262,0.3331445753574371,2.7766870458937882,0.5683428953076449
PSZ2G155.95-72.13.fits,14.810835893438346,14.856728,0.06654549,0.054249763,0.6200000047683716,4.789944540965612,0.9759855682663118
PSZ2G156.26+59.64.fits,14.830444905808244,14.873182,0.065283775,0.053901672,0.5877465009689331,5.110798589974044,1.0627796112457375
PSZ2G157.32-26.77.fits,15.031633909834271,15.029104,0.053702354,0.075146675,0.3560000061988831,9.366600888683092,2.740192310410692
PSZ2G157.43+30.34.fits,14.909671283270956,14.909212,0.06427002,0.053304672,0.449999988079071,5.8768405516036335,1.2513105520772572
PSZ2G157.63+78.02.fits,14.744871078227572,14.7553215,0.06499767,0.05579853,0.3770250380039215,3.28431562335099,0.7058121834602161
PSZ2G157.82+21.28.fits,14.84566517872151,14.925676,0.06462765,0.0545578,0.4300000071525574,6.309662796923407,1.3391976176781293
PSZ2G158.35-47.49.fits,14.75278542838746,14.779728,0.06685543,0.055550575,0.3050000071525574,3.6140769778818154,0.7679426610396586
PSZ2G159.86+42.57.fits,14.66392458903586,14.750444,0.06495285,0.055843353,0.2696079015731812,3.187319338119347,0.6980944210318122
PSZ2G159.91-73.50.fits,14.92758841330112,15.031151,0.052527428,0.0763216,0.2060000002384186,9.233124217841919,2.7438764170505165
PSZ2G160.83+81.66.fits,14.755916038749524,14.796755,0.06777668,0.056241035,0.8880000114440918,3.8617068504069687,0.8692515914376079
PSZ2G161.39+26.27.fits,14.329225286174436,14.282007,0.08291912,0.07814121,0.0381000004708766,0.5606114192028427,0.16659229525666064
PSZ2G161.94-48.17.fits,14.815306198642494,14.841888,0.06620216,0.05459404,0.2203000038862228,4.585754583543697,0.9376550562367073
PSZ2G162.33+25.03.fits,14.45524510329416,14.604658,0.0802268999999999,0.08244419,0.1042999997735023,1.880605636203346,0.5993363062989412
PSZ2G162.49-71.98.fits,14.666865950262055,14.751844,0.06474209,0.056054115,0.2108000069856644,3.2258788186589538,0.6921411890916385
PSZ2G163.61+34.30.fits,14.760389638639891,14.836251999999998,0.06700802,0.05378723,0.5958613753318787,4.457813610525484,0.8976046723222502
PSZ2G163.69+53.52.fits,14.675195287682223,14.755945,0.06401062,0.05678463,0.1580000072717667,3.314925731448011,0.7494468991275663
PSZ2G163.87+48.54.fits,14.55883176225956,14.689182,0.06811428,0.057513237,0.2140000015497208,2.5798267748859596,0.5744233017637846
PSZ2G164.18-38.88.fits,14.829034567380733,14.929958,0.06407833,0.055107117,0.0738999992609024,6.424418853980953,1.3711480539712455
PSZ2G164.29+08.94.fits,14.791468554030349,14.878717000000002,0.06437683,0.05319786,0.2504999935626984,5.2026473495407,1.104222662240322
PSZ2G164.31-39.46.fits,14.719275145186751,14.861173999999998,0.0661602,0.053025246,0.0722000002861023,4.869381416235748,1.0163888846422502
PSZ2G164.65+46.37.fits,14.778838858341588,14.80695,0.06830788,0.05570984,0.3420000076293945,4.013856279568472,0.86311697257469
PSZ2G165.06+54.13.fits,14.694030981436072,14.819776999999998,0.0682497,0.055768013,0.1439999938011169,4.195737022203155,0.8890819849516945
PSZ2G165.12+14.05.fits,14.374295379358294,14.417912,0.101249695,0.08397102,0.06700000166893,0.9166149210436019,0.3107681545389183
PSZ2G165.46+66.15.fits,14.568100244813008,14.563759,0.07476139,0.08468914,0.195700004696846,1.593347616247947,0.5513615678309157
PSZ2G165.68+44.01.fits,14.574714781815812,14.758778,0.06523228,0.0555629729999999,0.2097329348325729,3.3661032930968586,0.7276998770590599
PSZ2G165.76+31.15.fits,14.64662013929214,14.684525,0.0682888,0.057338715,0.2590000033378601,2.52638821838924,0.581530856624501
PSZ2G165.95+41.01.fits,14.25179686360898,14.316622,0.08210087,0.07896042,0.0619000010192394,0.6369237432662089,0.19344434874404426
PSZ2G166.09+43.38.fits,14.835530730804829,14.930370000000002,0.06449032,0.056305885,0.2171999961137772,6.265570371056613,1.410019237591685
PSZ2G166.62+42.13.fits,14.72715857025798,14.880018,0.06406689,0.053507805,0.2322500050067902,5.258830429758788,1.0752946563274821
PSZ2G167.66-65.59.fits,14.857611446060313,14.956917,0.06526661,0.06036091,0.4050000011920929,7.012711152072786,1.687240760778168
PSZ2G167.67+17.63.fits,14.822976208020178,14.828970000000002,0.06777954,0.05462742,0.1739999949932098,4.3529213804666655,0.8940312413836038
PSZ2G167.98-59.95.fits,14.63411271387264,14.662384,0.075139046,0.0633735659999999,0.1393000036478043,2.330069564954946,0.5797333407540235
PSZ2G168.33+69.73.fits,14.680596258466814,14.74917,0.06367874,0.0555067059999999,0.2879999876022339,3.2221017295118486,0.6832360134752178
PSZ2G169.62+33.84.fits,14.771990770584868,14.745888,0.06361675,0.055568695,0.3465999960899353,3.24020697543905,0.6455879936504012
PSZ2G170.22+09.74.fits,15.03178456533948,15.132666,0.054184914,0.06338978,0.2280000001192093,13.4983447770393,3.432970263847069
PSZ2G170.26+73.90.fits,14.494667812513413,14.555110999999998,0.0741663,0.08367348,0.1648000031709671,1.5840966025317196,0.5444428849993733
PSZ2G170.98+39.45.fits,14.907198885988327,14.906574,0.064852715,0.05433178,0.5376384854316711,5.849629786960586,1.2023080686291379
PSZ2G171.98-40.66.fits,15.029799913652164,14.87282,0.06492138,0.052653313,0.2700000107288361,5.06021596914348,1.0091547023221314
PSZ2G172.63+35.15.fits,14.59124352583902,14.618904,0.08158779,0.07947254,0.1266999989748001,1.9954598098237406,0.6347361253539572
PSZ2G172.74+65.30.fits,14.389867215912188,14.384417,0.08708191,0.07720089,0.0794000029563903,0.8218174253180428,0.2504802311140755
PSZ2G172.93+21.34.fits,14.786832617314936,14.864714,0.06486797,0.05431652,0.3310000002384186,4.984474564092851,1.0804345011826249
PSZ2G172.98-53.55.fits,14.88339758749448,14.913429,0.0636549,0.053919792,0.3729999959468842,5.96474235673031,1.3050977245048487
PSZ2G173.90-51.89.fits,14.572792221646056,14.592775,0.0780077,0.083052635,0.1793625801801682,1.794253285176565,0.6091099295934723
PSZ2G174.40-57.33.fits,14.597830821859429,14.634743,0.08293152,0.07490826,0.1843000054359436,2.0968774775419723,0.6257772422157097
PSZ2G174.96+23.37.fits,14.535985510549278,14.5711,0.075660706,0.083789825,0.1591999977827072,1.6283501487523444,0.5430921346784708
PSZ2G175.60+35.47.fits,14.48797000132073,14.557116,0.074560165,0.084890366,0.1449999958276749,1.5510293928245893,0.5518245853710826
PSZ2G175.69-85.98.fits,14.7537787130999,14.934555,0.06545353,0.05695343,0.2300000041723251,6.508103868638276,1.4164219544229237
PSZ2G175.89+24.24.fits,14.549542140765832,14.587036,0.077100754,0.08396053,0.1864999979734421,1.771972818938211,0.5949139913476006
PSZ2G176.25-52.57.fits,14.782895303892492,14.910217,0.06366444,0.053910255,0.2360000014305115,5.899128708887288,1.2799602602239455
PSZ2G176.27+37.54.fits,14.788409245189907,14.838152,0.067297935,0.055109024,0.566893994808197,4.546730543842708,1.0094794034131978
PSZ2G176.27-35.04.fits,14.355877993268106,14.321817,0.08246422,0.078596115,0.0346999987959861,0.6457657662475019,0.20563330280786693
PSZ2G178.00+42.32.fits,14.599181322963204,14.747099,0.06482792,0.05596733,0.2368000000715256,3.161818910947054,0.7144565976015973
PSZ2G178.94+56.00.fits,14.348537754805896,14.337681,0.08061123,0.0788393,0.0922000035643577,0.6992102514474936,0.22409067353161638
PSZ2G179.09+60.12.fits,14.584222722721709,14.643778,0.08069229,0.07231617,0.1371999979019165,2.1507939233150104,0.6071411006547573
PSZ2G180.25+21.03.fits,15.060213561362929,15.120516,0.051698685,0.06426525,0.5460000038146973,12.862940130347724,3.23834487903342
PSZ2G180.27-29.53.fits,14.886774143866868,14.929081,0.06481075,0.055984497,0.3547999858856201,6.32003153355407,1.326617699324895
PSZ2G180.60+76.65.fits,14.799327413975012,14.919729,0.06512356,0.05406189,0.2137999981641769,6.21024386001149,1.2843440370445993
PSZ2G180.88+31.04.fits,14.77734337495136,14.698713,0.066370964,0.05603504,0.3646529614925385,2.7142195579297645,0.5759117209096718
PSZ2G181.06+48.47.fits,14.626537865568054,14.713474,0.06502628,0.05576992,0.2403919100761414,2.8061936942515793,0.6380122066881314
PSZ2G181.44-44.76.fits,14.710630149000195,14.736927,0.06431961,0.05647564,0.3939000070095062,3.0708903441624695,0.6380270184300487
PSZ2G181.71-68.65.fits,14.598512913182237,14.692444,0.06654453,0.05747223,0.1528999954462051,2.59660698294417,0.5846309993346143
PSZ2G182.42-28.28.fits,14.842135806386516,14.861715,0.06509113,0.054094315,0.0882000029087066,4.92083910507676,1.0675137551437848
PSZ2G182.59+55.83.fits,14.76600391591764,14.916504000000002,0.06511879,0.054066658,0.2060000002384186,5.98070503341761,1.2964362573129211
PSZ2G183.30+34.98.fits,14.816846093411884,14.733123999999998,0.06373787,0.05544758,0.3919000029563904,2.993448128138163,0.6553045412458474
PSZ2G183.90+42.99.fits,14.84172327683626,14.909918,0.06497574,0.05420971,0.5609999895095825,5.877810339264106,1.2432435752087312
PSZ2G184.24+43.69.fits,14.73327108618802,14.780611,0.06612778,0.05627823,0.3970000147819519,3.701960856225609,0.8320068240913538
PSZ2G184.68+28.91.fits,14.74050480373846,14.783152,0.06705761,0.0553483959999999,0.2879999876022339,3.6716755476289618,0.805581675253647
PSZ2G185.08+34.02.fits,14.733140481838891,14.7260475,0.063103676,0.05608082,0.3647554218769073,2.934379768965295,0.6616674536725198
PSZ2G185.16-53.63.fits,14.80311422014146,14.896957,0.064899445,0.05428505,0.4229888021945953,5.607229803034449,1.1935501080294963
PSZ2G186.24-11.99.fits,14.671933460839275,14.829916,0.06711483,0.05529213,0.1150000020861626,4.359551688466589,0.959147884101199
PSZ2G186.37+37.26.fits,15.04133014015526,15.077654,0.0458803179999999,0.071694374,0.2820000052452087,10.985909861789,3.110315041560068
PSZ2G186.61+62.94.fits,14.754363452853411,14.774607,0.06656647,0.055840492,0.5093654394149779,3.5491004830833224,0.7632083963298937
PSZ2G186.81+07.32.fits,14.730438490990243,14.875309,0.06418896,0.05338478,0.2204000055789948,5.1747231894091605,1.057796254902986
PSZ2G186.99+38.65.fits,14.835088959610598,14.886568,0.0641737,0.05340004,0.3779999911785126,5.43084994539779,1.1558320199614256
PSZ2G187.53+21.92.fits,14.713095942235295,14.75688,0.06494522,0.05585003,0.1710000038146973,3.3020035387185946,0.6878857014556362
PSZ2G187.74+20.66.fits,14.632515886823228,14.643068,0.08159351,0.07141495,0.1929000020027161,2.139499947799026,0.6034078665094474
PSZ2G188.38+07.05.fits,14.519903619890158,14.5498295,0.07371712,0.08412266,0.0810000002384185,1.5249586225251406,0.5029807663719243
PSZ2G188.57-68.86.fits,14.523722801121536,14.578920000000002,0.07703781,0.084023476,0.1739999949932098,1.7183617609922042,0.5876068880584139
PSZ2G189.23+20.55.fits,14.73736654945102,14.724321,0.06459904,0.0561962129999999,0.397599995136261,2.9152255868471486,0.6562386846819604
PSZ2G189.31+59.24.fits,14.510758342549968,14.631926000000002,0.08333588,0.076114655,0.1259000003337859,2.0814271760594285,0.6403276183728436
PSZ2G189.53-25.10.fits,14.780849659380989,14.787756,0.066830635,0.055576324,0.2450000047683716,3.7262715157196036,0.8111053177925356
PSZ2G190.61+66.46.fits,14.744002605016926,14.86418,0.06594467,0.053240776,0.488099992275238,4.95590204110969,1.0213837676413275
PSZ2G191.00+06.65.fits,14.770254457955936,14.799984,0.06778431,0.056232452,0.0680000036954879,3.936198258387341,0.8814456957488505
PSZ2G192.18+56.12.fits,14.558776341288969,14.654316,0.0783452999999999,0.06660938,0.1239999979734421,2.237287057134904,0.6056840362164819
PSZ2G192.77+33.14.fits,14.219705943346456,14.349953,0.08160877,0.07784176,0.0502999983727932,0.7289431347452493,0.2214109504090885
PSZ2G192.90+29.63.fits,14.713490749781087,14.731565,0.06379032,0.0553951259999999,0.3604645729064941,2.999525557786729,0.6610898224394859
PSZ2G193.31-46.13.fits,14.784311188663745,14.796854000000002,0.06787586,0.056141853,0.6399999856948853,3.8864842484612354,0.8653302818790553
PSZ2G193.63+54.85.fits,14.714775834257576,14.767559,0.065960884,0.05644512,0.2919999957084656,3.499740942090861,0.7748762248698821
PSZ2G194.36+14.07.fits,14.704625694241392,14.791367,0.067219734,0.05518627,0.289000004529953,3.7614291525336787,0.8247130807043465
PSZ2G194.98+54.12.fits,14.75305472452971,14.747019,0.06474781,0.05604744,0.3749858438968658,3.197283187784371,0.6691275498891021
PSZ2G195.24+29.34.fits,14.693998975334264,14.717821,0.06454086,0.05464363,0.2841764688491821,2.8768998795031333,0.6025264755257493
PSZ2G195.39-29.08.fits,14.745227096533238,14.804806,0.06777382,0.056242943,0.2842000126838684,4.006864276265134,0.8954393904556412
PSZ2G195.60+44.06.fits,14.787511153669165,14.7445545,0.06389427,0.055291176,0.295199990272522,3.177867449281722,0.6518948848543739
PSZ2G195.65-17.67.fits,14.220242790202382,15.039154000000002,0.05086708,0.07637119,0.0284000001847744,9.460012669890435,2.870670241378191
PSZ2G195.75-24.32.fits,14.89211577291412,15.003378,0.060188293,0.07188225,0.2029999941587448,8.355495674684501,2.4860362692220375
PSZ2G197.13+33.46.fits,14.768412107256482,14.818848,0.06732082,0.0550861359999999,0.4560999870300293,4.185411025268292,0.8822787910714959
