cluster,Planck_mass,CNN_mass,err+,err-,redshift
PSZ2G000.04+45.13.fits,14.597959486463143,14.702955,0.06578159,0.056624413,0.1198000013828278
PSZ2G000.13+78.04.fits,14.709472704320573,14.700323000000001,0.066370964,0.056035995,0.1710000038146973
PSZ2G000.40-41.86.fits,14.724034306861348,14.724625,0.06329155,0.05589294400000001,0.1650999933481216
PSZ2G000.77-35.69.fits,14.801648019222965,14.751867,0.06476498,0.056031227,0.3416000008583069
PSZ2G002.08-68.28.fits,14.4525985018202,14.540360999999999,0.07552338,0.08553791,0.1400000005960464
PSZ2G002.42+69.64.fits,14.545356701415482,14.592175,0.07901764,0.08365345,0.1805180460214615
PSZ2G002.77-56.16.fits,14.644550040028346,14.734835,0.063838005,0.055347442999999996,0.1411000043153763
PSZ2G002.82+39.23.fits,14.758610410889823,14.811413,0.067938805,0.056077957000000005,0.1533000022172928
PSZ2G003.91-42.03.fits,14.673592597616224,14.733671,0.06428528,0.05490017,0.152099996805191
PSZ2G003.93-59.41.fits,14.857015956778495,14.905423999999998,0.06370258,0.05387211,0.1509999930858612
PSZ2G004.04+42.23.fits,14.555342612993714,14.583666000000001,0.07695198,0.08410931,0.1512721329927444
PSZ2G004.13+56.81.fits,14.852651847113853,14.826258,0.06828785,0.054118155999999994,0.3799999952316284
PSZ2G004.45-19.55.fits,15.015231071689884,14.992351999999999,0.062047005,0.07002354,0.5400000214576721
PSZ2G005.91-28.26.fits,14.63210205275723,14.608001999999999,0.08034992,0.08232212,0.1728000044822693
PSZ2G006.05+29.43.fits,14.741548397595654,14.85113,0.06577968599999999,0.05340576,0.2522999942302704
PSZ2G006.38+62.03.fits,14.682501838855707,14.780157,0.06567383,0.056732178,0.2357116192579269
PSZ2G006.49+50.56.fits,14.847540827647645,14.813553,0.06846809400000001,0.055548667999999995,0.07660000026226044
PSZ2G006.68-35.55.fits,14.619790431554165,14.564014000000002,0.075016975,0.08443355599999999,0.08940000087022781
PSZ2G006.76+30.45.fits,15.207269881787756,15.329117000000002,0.30539703,0.042495727999999997,0.2029999941587448
PSZ2G006.82-34.71.fits,14.498665232408664,14.669922,0.073013306,0.062277794000000004,0.1397999972105026
PSZ2G006.84+50.69.fits,14.265858802037986,14.683632000000001,0.06900692,0.058231354000000006,0.0757276862859726
PSZ2G007.57-33.90.fits,14.79752521628604,14.841869,0.06618309,0.054613113,0.550000011920929
PSZ2G007.76-36.83.fits,14.421374989081786,14.533596,0.07681084,0.08747196,0.08946199715137483
PSZ2G008.31-64.74.fits,14.88906229653881,14.922148000000002,0.06432056400000001,0.054864882999999996,0.3120000064373016
PSZ2G008.47-56.34.fits,14.680513033038533,14.775753,0.06610203,0.05630493,0.1485999971628189
PSZ2G008.80-35.18.fits,14.47356306727404,14.311924,0.08223438,0.07882595,0.09359999746084212
PSZ2G008.94-81.22.fits,14.992804559483789,15.037315,0.050639153,0.07659912,0.3066000044345856
PSZ2G009.45-56.93.fits,14.604342251884606,14.691397,0.067108154,0.05690956,0.1544000059366226
PSZ2G011.06-63.84.fits,14.609647900715425,14.800248999999999,0.06804943,0.05596733,0.2240000069141388
PSZ2G011.36+49.42.fits,14.271768567080539,14.597647,0.07965851,0.083013535,0.04419999942183495
PSZ2G011.72-37.96.fits,14.730300288334856,14.721357000000001,0.06324577,0.055939674,0.3230000138282776
PSZ2G012.59-20.10.fits,14.843509200086965,14.783197,0.067103386,0.056913375999999995,0.3519999980926514
PSZ2G012.81+49.68.fits,14.278330712689042,14.358939999999999,0.08254337,0.07690716,0.035500001162290566
PSZ2G013.74-45.53.fits,14.682203663185467,14.724198999999999,0.06447697,0.05470848,0.3230330049991608
PSZ2G014.09+38.38.fits,14.674472449223336,14.738142000000002,0.063923836,0.05526066,0.2222000062465668
PSZ2G014.33+60.23.fits,14.64007483153661,14.738551999999999,0.06433391599999999,0.056461334,0.2198335528373718
PSZ2G015.75-28.66.fits,14.513241959510246,14.593014000000002,0.07824612,0.08281422,0.1490000039339066
PSZ2G018.18-60.00.fits,14.687390643697336,14.734926000000002,0.06392956,0.05525589,0.2515000104904175
PSZ2G018.32-28.50.fits,14.706910925804277,14.767523,0.065924644,0.05648136,0.1612000018358231
PSZ2G018.54-25.69.fits,14.953854760171987,14.945379,0.065003395,0.059013367000000004,0.3170999884605408
PSZ2G018.73+23.56.fits,14.598662717432745,14.586998000000001,0.07706261,0.08399868,0.08900000154972076
PSZ2G018.84+22.43.fits,14.55668491545861,14.472245999999998,0.11370849599999999,0.10694599,0.09120000153779984
PSZ2G019.12+31.23.fits,14.822783003813267,14.890621,0.065006256,0.05417919,0.2800000011920929
PSZ2G019.48-80.97.fits,14.416035944341042,14.433716,0.109000206,0.092326164,0.06199999898672104
PSZ2G020.08+37.47.fits,14.738606314368909,14.776948999999998,0.06568718,0.05671882599999999,0.3328062295913696
PSZ2G020.66+37.99.fits,14.752242927469892,14.769104,0.06589508,0.056510925,0.3451333940029144
PSZ2G021.08+38.00.fits,14.789987492053935,14.756575,0.064640045,0.056155205,0.3815000057220459
PSZ2G021.10+33.24.fits,14.8914434982585,14.921273999999999,0.065057755,0.054127693,0.1513999998569489
PSZ2G021.36-43.02.fits,14.764235897864829,14.767069000000001,0.065470695,0.05693531,0.3799999952316284
PSZ2G022.12-38.81.fits,14.57186292882838,14.537424,0.07580662,0.08686447,0.1879999935626984
PSZ2G022.98+19.49.fits,14.831871876261792,14.972407999999998,0.06465244,0.06419659,0.4043999910354614
PSZ2G023.17+86.71.fits,14.701831208900252,14.756056,0.06412125,0.05667400400000001,0.30630001425743103
PSZ2G023.40-15.26.fits,14.374700875758696,14.323412,0.08244800599999999,0.07861233,0.08290000259876251
PSZ2G024.44+22.76.fits,14.653776162833786,14.749044,0.06355286,0.05563259,0.1647000014781952
PSZ2G025.13-75.88.fits,14.170347625924109,14.236166,0.0805645,0.0692215,0.02999999932944775
PSZ2G026.73-38.94.fits,14.733120765285106,14.790773000000002,0.06662655,0.055779457000000005,0.2020000070333481
PSZ2G028.05+25.43.fits,14.8214548414571,14.914272,0.06449795,0.0546875,0.2840000092983246
PSZ2G028.08+10.79.fits,14.516665890797961,14.588042999999999,0.078107834,0.08295345,0.08820000290870668
PSZ2G028.63+50.15.fits,14.511767726904138,14.478579000000002,0.111987114,0.10544491,0.09160000085830687
PSZ2G028.77-33.56.fits,14.654603386470425,14.733749,0.06436348,0.054821968,0.1474999934434891
PSZ2G028.89+60.13.fits,14.657306836353154,14.688220999999999,0.06715298,0.056863785,0.1529999971389771
PSZ2G029.06+44.55.fits,14.547409739733832,14.584176999999999,0.07746315,0.08359814,0.03530000150203705
PSZ2G030.90+34.37.fits,14.569786553823786,14.582335999999998,0.07723236,0.08382797,0.1818999946117401
PSZ2G031.93+78.71.fits,14.434300220517745,14.308151,0.083293915,0.07937813,0.07240000367164612
PSZ2G033.46-48.43.fits,14.610332700937764,14.403882999999999,0.09527397,0.07867241,0.09430000185966493
PSZ2G033.81+77.18.fits,14.64984220953548,14.666798000000002,0.07472134,0.06218052,0.062199998646974564
PSZ2G033.97-76.61.fits,14.878380396200564,14.94261,0.06545544,0.05856228,0.2264000028371811
PSZ2G034.38+51.57.fits,14.28511183015218,14.366306,0.08346653,0.0775938,0.041099999099969864
PSZ2G034.78+31.71.fits,14.79685881959746,14.814695,0.06799984,0.054406166,0.4799999892711639
PSZ2G036.73+14.93.fits,14.723320943104627,14.812570999999998,0.06748581,0.054920197000000004,0.1525000035762787
PSZ2G037.05-70.55.fits,14.345626025702527,14.272279999999999,0.08285618,0.07659435,0.08799999952316284
PSZ2G037.48+71.52.fits,14.848728015497112,14.900797,0.06390762,0.05366707,0.4809654951095581
PSZ2G037.69-46.87.fits,14.713759279853964,14.7284565,0.063902855,0.055282593,0.2630000114440918
PSZ2G038.68+24.50.fits,14.393602713691607,14.306854000000001,0.08199692,0.07906437,0.0835999995470047
PSZ2G038.95-46.90.fits,14.291394199750547,14.417932500000001,0.10127067599999999,0.08395004,0.061400000005960464
PSZ2G039.21-75.96.fits,14.590700362204142,14.808962,0.06709862,0.055308342,0.2435009926557541
PSZ2G039.32-59.88.fits,14.504054696147833,14.546198,0.07491684,0.08453369,0.135900005698204
PSZ2G039.34+73.28.fits,14.755205577606056,14.823223,0.06847477,0.055541992000000005,0.5664474368095398
PSZ2G039.85-39.96.fits,14.771965039159957,14.806902,0.06826019,0.055757522999999996,0.1759999990463257
PSZ2G039.98-53.12.fits,14.541146109905643,14.677031,0.07045841,0.060001373,0.1300999969244003
PSZ2G040.03+74.95.fits,14.410045625896773,14.278559,0.0843029,0.07836914,0.06120000034570694
PSZ2G040.28+37.36.fits,14.501000735407779,14.548457999999998,0.07395649,0.08549404,0.1535000056028366
PSZ2G040.58+77.12.fits,14.419407465686154,14.257098999999998,0.08217049,0.07405853,0.07479999959468843
PSZ2G041.43-66.81.fits,14.432928259580876,14.568266,0.07443619,0.08340359,0.1107999980449677
PSZ2G041.45+29.10.fits,14.747183444545255,14.778198000000001,0.06532574,0.055469513,0.1780000030994415
PSZ2G041.69+21.68.fits,14.765592882637756,14.788128,0.06720257,0.056814194000000005,0.4790000021457672
PSZ2G042.19+63.00.fits,14.630721818788404,14.71081,0.06397247,0.055212975,0.2568405270576477
PSZ2G042.32+17.48.fits,14.846896919402385,14.879337,0.06499672,0.05418873,0.4580000042915344
PSZ2G042.53+35.20.fits,14.535384682206821,14.558901,0.07473469,0.08471489,0.181099995970726
PSZ2G042.81+56.61.fits,14.610779315589912,14.659504,0.07709122,0.064642906,0.0723000019788742
PSZ2G042.81-82.97.fits,14.629384294770752,14.662424,0.0751791,0.06494427,0.1410000026226044
PSZ2G044.07-59.30.fits,14.481962151624787,14.56819,0.07435989400000001,0.08347988,0.1324999928474426
PSZ2G044.20+48.66.fits,14.943064311374927,14.846668,0.066150665,0.05464554,0.08940000087022781
PSZ2G044.46-65.42.fits,14.40981649873916,14.334024,0.08178711,0.07927418,0.08290000259876251
PSZ2G044.58-20.46.fits,14.752174485489528,14.822725,0.06797695,0.054429054000000004,0.2745999991893768
PSZ2G044.77-51.30.fits,14.92216900202671,14.966612,0.06529808,0.06355095,0.5026999711990356
PSZ2G045.04+30.38.fits,14.510389028507358,14.543301000000001,0.07524109,0.0858202,0.160300001502037
PSZ2G045.10-43.18.fits,14.447892600847464,14.324508999999999,0.08193493,0.07912636,0.08079999685287476
PSZ2G045.13+67.78.fits,14.683530390372308,14.821669,0.06692028,0.055485725,0.2190999984741211
PSZ2G045.32-38.46.fits,14.883690404815669,14.905067,0.064956665,0.054228782999999996,0.593999981880188
PSZ2G045.50-37.21.fits,14.448318087574833,14.696991,0.066259384,0.05614662,0.1152999997138977
PSZ2G045.51+16.26.fits,14.614083925110311,14.736826,0.06421852,0.054965973,0.239999994635582
PSZ2G045.87+57.70.fits,14.84692649792012,15.019091,0.056573868,0.07549667,0.6110000014305115
PSZ2G046.10+27.18.fits,14.917467119246492,14.939718,0.0641737,0.05662155,0.3889999985694885
PSZ2G046.13+30.72.fits,14.805809329417189,14.777199,0.06593704,0.056468964,0.5690000057220459
PSZ2G046.26-70.47.fits,14.479671870557995,14.542534,0.074474335,0.08497619999999999,0.1430999934673309
PSZ2G046.47-49.44.fits,14.642432900235756,14.589548,0.078001976,0.08305931,0.08460000157356262
PSZ2G046.88+56.48.fits,14.724885896570024,14.878162,0.06543255,0.0537529,0.1145000010728836
PSZ2G047.48+37.37.fits,14.622681380481431,14.756982999999998,0.06504822,0.055747032,0.239999994635582
PSZ2G047.71-59.47.fits,14.663733370021,14.80044,0.06662941,0.055776596,0.2471999973058701
PSZ2G047.73-60.15.fits,14.526912536866831,14.665606,0.07514,0.06337261,0.1221000030636787
PSZ2G048.08-46.63.fits,14.324425408681162,14.252247,0.08215046,0.07407856,0.08089999854564668
PSZ2G048.09+27.18.fits,14.787804085292349,14.793516,0.06775856,0.0562582,0.7360799908638
PSZ2G048.10+57.16.fits,14.555081257061575,14.710123000000001,0.06489658,0.05589962,0.07769999653100967
PSZ2G048.21-65.00.fits,14.748163981974,14.866247,0.06479072599999999,0.052783012000000004,0.4199999868869781
PSZ2G048.24-51.59.fits,14.865156572308605,14.87907,0.06472969,0.052845,0.5440000295639038
PSZ2G048.75+53.18.fits,14.402809077249836,14.345920999999999,0.08079815,0.07865238,0.09799999743700027
PSZ2G048.91-25.55.fits,14.735732006265199,14.754783999999999,0.06445980000000001,0.056336403,0.3334000110626221
PSZ2G049.09+25.23.fits,14.566105428066473,14.632959,0.0827589,0.07508087,0.1410000026226044
PSZ2G049.18+65.05.fits,14.67483793753401,14.715889,0.064219475,0.05496502,0.2339999973773956
PSZ2G049.22+30.87.fits,14.771157067578145,14.842112,0.06642532,0.05437088,0.1643999963998795
PSZ2G049.32+44.37.fits,14.564808979807037,14.444123999999999,0.11296654,0.098023415,0.09719999879598618
PSZ2G049.69-49.46.fits,14.560115843932044,14.429889999999999,0.10678482,0.08970928,0.09799999743700027
PSZ2G049.80-25.16.fits,14.805680676796456,14.748085000000001,0.06420326,0.056591987999999996,0.3210999965667725
PSZ2G050.06-27.32.fits,14.819398880868533,14.789717000000001,0.06718063,0.055225372,0.3339999914169312
PSZ2G050.40+31.17.fits,14.63659500633531,14.668272,0.072974205,0.062316895,0.164000004529953
PSZ2G050.46+67.54.fits,14.46588752313876,14.573828,0.07516669999999999,0.08428383,0.1313000023365021
PSZ2G052.35-31.98.fits,14.661647539788008,14.705504999999999,0.06511021,0.055685043,0.264974981546402
PSZ2G053.44-36.25.fits,14.872386193242724,14.876498999999999,0.06537914,0.05380535,0.3300000131130219
PSZ2G053.53+59.52.fits,14.767180319447634,14.867149,0.0656929,0.053491592000000004,0.1129999980330467
PSZ2G053.55-29.85.fits,14.25434844635619,14.202182999999998,0.07718277,0.061328888,0.049400001764297485
PSZ2G053.63-41.84.fits,14.512904631101367,14.584278,0.07756424,0.08349705,0.1509000062942505
PSZ2G053.64-34.48.fits,14.63733478306288,14.735125,0.06412792,0.055057525999999996,0.2346999943256378
PSZ2G053.88-64.60.fits,14.696542167952032,14.739792000000001,0.06396389,0.055221558,0.2619999945163727
PSZ2G053.99-45.06.fits,14.251334725658975,14.296760999999998,0.08317757,0.07949448,0.058200001716613776
PSZ2G054.85+54.30.fits,14.642022699593305,14.822154999999999,0.06740665400000001,0.05499935,0.2346999943256378
PSZ2G054.95-33.39.fits,14.864690162584033,14.805404999999999,0.06837273,0.055644035,0.3919999897480011
PSZ2G054.99+53.41.fits,14.757999876363261,14.792354999999999,0.066596985,0.05580902,0.2290000021457672
PSZ2G055.59+31.85.fits,14.890896978688685,15.012073499999998,0.057609558,0.07446098,0.2240000069141388
PSZ2G055.80+32.90.fits,14.41138501053702,14.743051999999999,0.06400204,0.05518341,0.1054000034928322
PSZ2G055.95-34.89.fits,14.828124411249773,14.938766500000002,0.06483269,0.05757332,0.2310000061988831
PSZ2G056.14+28.06.fits,14.742723125582216,14.7805,0.06601715,0.056388855,0.4259999990463257
PSZ2G056.62+88.42.fits,14.517955347539209,14.885767000000001,0.06498337,0.052591324,0.0450412780046463
PSZ2G056.77+36.32.fits,14.641437052509325,14.543346,0.075286865,0.08577442,0.09529999643564224
PSZ2G056.79-11.60.fits,14.602735451958447,14.7419815,0.06454277,0.056253433,0.1220000013709068
PSZ2G056.93-55.08.fits,14.999668698941484,15.035942000000002,0.050876617,0.076361656,0.4469999969005585
PSZ2G057.08-74.45.fits,14.672829829072429,14.732598999999999,0.06321335,0.055972100000000004,0.2479999959468842
PSZ2G057.25-45.34.fits,15.021352808437777,15.024006,0.05504608,0.07541275,0.3970000147819519
PSZ2G057.61+34.93.fits,14.571901721460936,14.484689999999999,0.10843468,0.10416603,0.08020000159740448
PSZ2G057.73+51.58.fits,14.747102411598688,14.754215,0.06389141,0.055294037000000004,0.2381999939680099
PSZ2G057.78+52.32.fits,14.376475902142086,14.41716,0.1004982,0.08311176,0.06539999693632126
PSZ2G057.80+88.00.fits,14.85523416951998,14.887064,0.06466961,0.05290413,0.02309999987483025
PSZ2G057.92+27.64.fits,14.428777575929056,14.407195999999999,0.09697628,0.08019066,0.07569999992847443
PSZ2G058.29+18.55.fits,14.589055741020706,14.653661999999999,0.07769108,0.0672636,0.06499999761581421
PSZ2G058.81-49.68.fits,14.82701666660618,14.955804999999998,0.06576538,0.059862137,0.5199999809265137
PSZ2G059.18+32.91.fits,14.717112895071653,14.726920999999999,0.06397724,0.055207253,0.382999986410141
PSZ2G059.29+44.49.fits,14.760314377356098,14.715319000000001,0.06364918,0.055535315999999994,0.3427458107471466
PSZ2G059.47+33.06.fits,14.784473100262142,14.71764,0.064359665,0.05482483,0.3869999945163727
PSZ2G059.72-46.21.fits,14.34748279592911,14.501265,0.094408035,0.09725475,0.09019999951124193
PSZ2G059.81-39.09.fits,14.698187709611947,14.832119,0.06770706,0.054698944000000006,0.2240000069141388
PSZ2G060.00-18.68.fits,14.661312288129036,14.8280525,0.06686211,0.053934097,0.221000000834465
PSZ2G060.10+15.59.fits,14.668997624625261,14.643502999999999,0.08041763,0.07098007,0.1899999976158142
PSZ2G060.13+11.44.fits,14.74258653041445,14.819788,0.06826115,0.05575657,0.2240000069141388
PSZ2G060.16+64.50.fits,14.698896854783873,14.722707999999999,0.06459617599999999,0.056200027,0.3607463538646698
PSZ2G060.55+27.00.fits,14.541632205193622,14.550934,0.07482147,0.08462906,0.1712000072002411
PSZ2G061.47-14.69.fits,14.576198203166973,14.627766000000001,0.08239651,0.077054024,0.1689999997615814
PSZ2G061.75+88.11.fits,14.531767842317974,14.882166,0.064603806,0.052970885999999995,0.043604515492916114
PSZ2G062.44-46.43.fits,14.539933772496575,14.364989999999999,0.08215046,0.07729912,0.09059999883174896
PSZ2G062.46-21.35.fits,14.636984997299367,14.632401999999999,0.08220196,0.07563782,0.1615000069141388
PSZ2G062.94+43.69.fits,14.458245862161979,14.734367,0.063370705,0.055814743,0.02989999949932098
PSZ2G063.38+53.44.fits,14.795155567223507,14.868246,0.065179825,0.054005622999999996,0.4220331907272339
PSZ2G063.80+11.42.fits,14.792982843150373,14.847891,0.06576252,0.053422928,0.4259999990463257
PSZ2G063.91-16.75.fits,14.748986938876646,14.702337,0.06516361,0.05563259,0.3930000066757202
PSZ2G064.11-53.72.fits,14.650827227451995,14.740877,0.063438416,0.055747032,0.2452362179756165
PSZ2G065.28+44.53.fits,14.590723027518294,14.563907999999998,0.074910164,0.08454037,0.1825000047683716
PSZ2G065.32-64.84.fits,14.395070669014132,14.323820000000001,0.081246376,0.078204155,0.0851999968290329
PSZ2G065.45+78.10.fits,14.609141753338875,14.694834,0.067323685,0.056693077,0.2730000019073486
PSZ2G065.79+41.80.fits,14.718086326490305,14.704056,0.06527138,0.055523872,0.335999995470047
PSZ2G065.81-83.77.fits,14.452065938901232,14.600385999999999,0.07917595,0.083496094,0.1120000034570694
PSZ2G065.89+31.59.fits,14.437138090114386,14.552044,0.07432079,0.08512974,0.1328999996185303
PSZ2G066.01-23.30.fits,14.63807039501666,14.725948,0.06461525,0.056179999999999994,0.2479999959468842
PSZ2G066.19+12.86.fits,14.647050528642676,14.741660999999999,0.06422233599999999,0.056573868,0.2461999952793121
PSZ2G066.26+20.82.fits,14.616420594852604,14.708704000000001,0.06508827,0.05570793,0.2779999971389771
PSZ2G066.41+27.03.fits,14.886404024747105,14.906015,0.06429386,0.05328083,0.5759999752044678
PSZ2G066.68+68.44.fits,14.578440405040574,14.760885,0.06411934,0.056676865,0.1630076617002487
PSZ2G067.17+67.46.fits,14.859491950790606,14.911045000000001,0.064492226,0.054693222,0.1712000072002411
PSZ2G067.36+10.74.fits,14.794151125511055,14.914579000000002,0.06480503,0.054380417,0.2090000063180923
PSZ2G067.52+34.75.fits,14.65685167838742,14.655204999999999,0.07762337,0.067331314,0.1754000037908554
PSZ2G067.89-32.29.fits,14.584565850716887,14.572382000000001,0.07533169,0.08411884,0.1944804489612579
PSZ2G068.22+15.18.fits,14.337457728362562,14.218801500000001,0.0793066,0.06564808,0.056699998676776886
PSZ2G068.36+81.81.fits,14.819576026681526,14.829716000000001,0.06691456,0.053881645,0.3082999885082245
PSZ2G068.49-39.12.fits,14.73104714556025,14.682716000000001,0.06970215,0.05914688,0.3907308578491211
PSZ2G068.61-46.60.fits,14.285342189212468,14.350487,0.08214283,0.0773077,0.059399999678134925
PSZ2G069.66-79.26.fits,14.772143832300179,14.730425,0.06426048,0.054924965,0.3170000016689301
PSZ2G069.92-18.90.fits,14.745265444766135,14.77392,0.06587982,0.056527138,0.3079999983310699
PSZ2G070.08-31.79.fits,14.695184056245186,14.732157,0.0643816,0.05480385,0.1920000016689301
PSZ2G070.89+49.26.fits,14.810292815452746,14.850063,0.06632423400000001,0.05447197,0.6100000143051147
PSZ2G071.21+28.86.fits,14.82913966697516,14.807831,0.067578316,0.054828644,0.3659999966621399
PSZ2G071.39+59.54.fits,14.768590710494287,14.864559,0.06471348,0.052861214000000004,0.29170000553131104
PSZ2G071.63+29.78.fits,14.615987367967096,14.671812,0.07168198,0.06038761,0.1564999967813492
PSZ2G072.40-78.45.fits,14.440377417628119,14.388519,0.08957386,0.0779295,0.09399999678134917
PSZ2G072.59-43.25.fits,14.632193207374444,14.803682,0.06826115,0.055755615,0.1589999943971634
PSZ2G072.62+41.46.fits,15.067884782802356,15.083679,0.047074318,0.070500374,0.2280000001192093
PSZ2G072.79-18.73.fits,14.790269192810348,14.838621,0.06776714,0.054639815999999994,0.1430000066757202
PSZ2G072.80-41.12.fits,14.712794826623206,14.917141,0.06414509,0.055039406,0.3729692101478577
PSZ2G073.31+67.52.fits,14.82892109020068,14.879379,0.06503868,0.054146767,0.609000027179718
PSZ2G073.38-80.01.fits,14.748781585844192,14.761732,0.06496619999999999,0.05583,0.2773000001907349
PSZ2G073.64+36.50.fits,14.781808166838765,14.762539000000002,0.06577301,0.05663395,0.5600000023841858
PSZ2G073.82-54.92.fits,14.74195385724015,14.786235999999999,0.06692123400000001,0.055485725,0.2966000139713287
PSZ2G073.97-27.82.fits,14.991186101691508,15.056852,0.04762745,0.07477856,0.2328999936580658
PSZ2G074.08-54.68.fits,14.732137017861733,14.845336999999999,0.06642914,0.05436611,0.3046999871730804
PSZ2G074.37+71.11.fits,14.759868763359053,14.855516,0.06533432,0.053850174,0.4845186173915863
PSZ2G074.75-24.59.fits,14.701153753704643,14.833495999999998,0.06747341,0.054932594,0.25
PSZ2G075.11-58.83.fits,14.52425693064412,14.572491000000001,0.07544041,0.084010124,0.1892118901014328
PSZ2G075.30+37.21.fits,14.65347276808726,14.719547,0.06465721,0.056138992,0.26910001039505
PSZ2G075.71+13.51.fits,14.94126806052201,14.842692999999999,0.067007065,0.05378914,0.05570000037550926
PSZ2G076.18-47.30.fits,14.801632160944092,14.897501,0.06383324,0.053741455,0.6660000085830688
PSZ2G076.44+23.53.fits,14.496077260723196,14.736355,0.06374740599999999,0.055437087999999995,0.1689999997615814
PSZ2G077.20-65.45.fits,14.613844758380466,14.728689000000001,0.06413555,0.055049895999999994,0.2509999871253967
PSZ2G077.70+26.70.fits,14.119765475790913,14.255625,0.08230686,0.07392216,0.050099998712539666
PSZ2G077.90-26.63.fits,14.704285875469985,14.773933,0.06589317,0.056513785999999996,0.1469999998807907
PSZ2G078.36-47.22.fits,14.568245495733144,14.604073000000001,0.07964134,0.08302975,0.1695999950170517
PSZ2G078.67+20.06.fits,14.715685012780256,14.790245,0.06609821,0.056307792999999995,0.44999998807907104
PSZ2G079.35+28.35.fits,14.576874312996134,14.692692000000001,0.06679249,0.057224274000000006,0.2039999961853027
PSZ2G079.88+14.97.fits,14.365856244955785,14.133623000000002,0.0617733,0.055800438,0.0997999981045723
PSZ2G080.16+57.65.fits,14.400144815744815,14.315458,0.08254814,0.078513145,0.08780000358819963
PSZ2G080.37+14.64.fits,14.490886287590413,14.136766,0.06330681,0.05587864,0.09799999743700027
PSZ2G080.41-33.24.fits,14.576807457202232,14.713131,0.06468296,0.056113243,0.1071999967098236
PSZ2G080.55-24.82.fits,14.63144098396436,14.700674,0.06511116,0.055685043,0.2662265002727509
PSZ2G080.64+64.31.fits,14.718145060129686,14.781032999999999,0.0665493,0.055856705,0.5020797848701477
PSZ2G080.65-46.81.fits,14.29132262782788,14.343607,0.08170509,0.077744484,0.04199999943375587
PSZ2G080.70+48.31.fits,14.504907689269936,14.703888000000001,0.06510353,0.05569172,0.2354000061750412
PSZ2G081.00-50.93.fits,14.874133735440266,14.885195000000001,0.06441116,0.05316353,0.2998000085353851
PSZ2G081.02+50.57.fits,14.67128467865815,14.761847,0.06508064,0.05571556,0.5005742907524109
PSZ2G081.22-41.95.fits,14.349829806722164,14.331504999999998,0.080877304,0.07857323,0.07680000364780426
PSZ2G081.31-68.56.fits,14.441221175686525,14.388376000000001,0.08943081,0.07807255,0.07649999856948853
PSZ2G081.56+26.51.fits,14.603662427381494,14.693964000000001,0.06645393,0.055952072,0.2763999998569489
PSZ2G081.72+70.15.fits,14.619143590303993,14.747433,0.06355095,0.055633545,0.2504794299602509
PSZ2G082.31-67.00.fits,14.770946601831035,14.805742,0.067100525,0.055306435,0.3939000070095062
PSZ2G082.88-75.10.fits,14.704357141250204,14.712156,0.063708305,0.055477142,0.3779999911785126
PSZ2G083.14+66.57.fits,14.316999597488529,14.304217999999999,0.082582474,0.07847881,0.08900000154972076
PSZ2G083.29-31.03.fits,14.91730425877943,15.010779999999999,0.05792713,0.07414341,0.4120000004768372
PSZ2G083.85-55.43.fits,14.69162551280936,14.802515,0.06709385,0.055312157,0.30206099152565
PSZ2G083.86+85.09.fits,14.668186190188921,14.716729999999998,0.06344986,0.055734634000000005,0.1832000017166138
PSZ2G084.10+58.72.fits,14.73207815082465,14.770842000000002,0.06602192,0.056384087,0.7310000061988831
PSZ2G084.13-35.41.fits,14.740050138122234,14.799057000000001,0.06685734,0.055548667999999995,0.3136999905109406
PSZ2G084.19-47.48.fits,14.17101955325174,14.32579,0.08160591,0.079455376,0.04239999875426292
PSZ2G084.41-12.43.fits,14.718844338918743,14.629822,0.08284187,0.07660866,0.2730000019073486
PSZ2G084.47+12.63.fits,14.687234974028812,14.626448000000002,0.082689285,0.078372,0.1850000023841858
PSZ2G084.50+31.35.fits,14.622192479375403,14.676404999999999,0.07144356,0.059016228,0.3235999941825867
PSZ2G084.62-15.86.fits,14.759112819157677,14.695513,0.066391945,0.05601406,0.3673000037670135
PSZ2G084.69+42.28.fits,14.431203671166985,14.571285000000001,0.07584572,0.08360481,0.1299999952316284
PSZ2G084.81-62.18.fits,14.49367638691838,14.388926000000001,0.08836937,0.07752323,0.07859999686479567
PSZ2G084.82+20.66.fits,14.65199672716512,14.710896,0.06405830400000001,0.055127144,0.367000013589859
PSZ2G084.85+35.05.fits,14.385374975964018,14.554132000000001,0.074798584,0.08465195,0.1137999966740608
PSZ2G085.23+39.42.fits,14.588937057502516,14.730707,0.06454277,0.056253433,0.2565000057220459
PSZ2G085.72+10.66.fits,14.349862934404905,14.202272,0.077272415,0.061239243,0.08049999922513963
PSZ2G085.82+35.44.fits,14.004423927518255,14.331323999999999,0.08069610599999999,0.078754425,0.02759999968111515
PSZ2G085.98+26.69.fits,14.593861656672425,14.65835,0.07754803,0.06579685,0.1790000051259995
PSZ2G086.43-24.95.fits,14.580943802315753,14.711129999999999,0.06429291,0.05489254,0.2314755767583847
PSZ2G086.47+15.31.fits,14.879552118065117,14.942082999999998,0.06492901,0.05747795,0.2599999904632568
PSZ2G086.54-26.67.fits,14.53841408559403,14.574072,0.07541084,0.08403969,0.1650000065565109
PSZ2G086.58+73.11.fits,14.583368349507241,14.712598999999999,0.06415081,0.055034637000000004,0.221900001168251
